X,budget,company,country,director,genre,gross,name,rating,release_month,runtime,score,star,votes,writer,year,budget_missing,region,direc_freq,comp_freq,season,id,afinn_score,sentiment_best,writer_count,writer_popularity,director_count,director_popularity,star_count,star_popularity
6293,21000000,Apartment Two,USA,Max Nichols,Comedy,15600,Two Night Stand,R,9,86,6.4,Miles Teller,52628,Mark Hammer,2014,1,North America,0.6931471805599453,0.6931471805599453,Fall,6293,0,0,1,3,1,1,6,3
6294,15000000,Lionsgate,UK,Anton Corbijn,Crime,17237244,A Most Wanted Man,R,8,122,6.8,Philip Seymour Hoffman,62647,Andrew Bovell,2014,0,Western Europe,1.3862943611198906,3.8066624897703196,Summer,6294,0,0,3,4,3,3,10,4
6295,21000000,Rajkumar Hirani Films,India,Rajkumar Hirani,Comedy,10616104,PK,Not specified,12,153,8.2,Aamir Khan,111073,Rajkumar Hirani,2014,1,South Asia,1.0986122886681098,0.6931471805599453,Winter,6295,0,0,2,4,2,2,9,4
6296,21000000,Demarest Films,USA,Victor Levin,Comedy,116400,5 to 7,R,4,95,7.1,Anton Yelchin,13188,Victor Levin,2014,1,North America,0.6931471805599453,1.3862943611198906,Spring,6296,0,0,2,4,1,1,4,3
6297,21000000,Zentropa Entertainments,Denmark,Kristian Levring,Drama,5000,La salvacion,R,2,92,6.7,Mads Mikkelsen,29077,Anders Thomas Jensen,2014,1,Northern Europe,0.6931471805599453,2.4849066497880004,Winter,6297,0,0,6,5,1,1,4,3
6298,21000000,Hardstyle,USA,Benny Safdie,Drama,80015,Heaven Knows What,R,5,97,6.5,Arielle Holmes,2884,Josh Safdie,2014,1,North America,0.6931471805599453,0.6931471805599453,Spring,6298,2,2,1,3,1,1,1,2
6299,21000000,Egoli Tossell Film,Germany,Peter Chelsom,Adventure,1121961,Hector y el secreto de la felicidad,R,6,120,7,Simon Pegg,37553,Maria von Heland,2014,1,Western Europe,2.1972245773362196,1.3862943611198906,Summer,6299,0,0,1,3,8,5,8,4
6300,10000000,River Road Entertainment,USA,Bill Pohlad,Biography,12547189,Love & Mercy,PG-13,6,121,7.4,John Cusack,28639,Oren Moverman,2014,0,North America,0.6931471805599453,1.3862943611198906,Summer,6300,5,5,1,3,1,1,26,5
6301,132000000,DreamWorks Animation,USA,Eric Darnell,Animation,83348920,Penguins of Madagascar,PG,11,92,6.7,Tom McGrath,66287,Michael Colton,2014,0,North America,1.791759469228055,3.258096538021482,Fall,6301,0,0,1,3,5,4,1,2
6302,21000000,Focus Features,UK,Kevin Macdonald,Adventure,1171559,Black Sea,R,1,114,6.4,Jude Law,28336,Dennis Kelly,2014,1,Western Europe,1.791759469228055,3.6635616461296463,Winter,6302,0,0,1,3,5,4,9,4
6303,35000000,Open Road Films (II),USA,David Ayer,Action,10508518,Sabotage,R,3,109,5.7,Arnold Schwarzenegger,51146,Skip Woods,2014,0,North America,1.9459101490553132,1.791759469228055,Spring,6303,-2,-2,6,5,6,4,22,5
